,id,listing_url,last_scraped,source,name,host_id,host_url,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_value,reviews_per_month
13687,1399118703034616181,https://www.airbnb.com/rooms/1399118703034616181,2025-06-21,previous scrape,In Mitte near the best restaurants and bars,689937375,https://www.airbnb.com/users/show/689937375,Phillip Henry,2025-04-14,,within an hour,100%,100%,f,,3.0,3.0,"['email', 'phone']",t,t,,Alexanderplatz,Mitte,52.5285356,13.4096933,Room in hotel,Private room,2,,1 private bath,1.0,,"[""Conditioner"", ""Wifi"", ""Paid parking on premises"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Shower gel"", ""Heating"", ""Host greets you"", ""Hot water"", ""TV"", ""Smoke alarm"", ""Bed linens"", ""Room-darkening shades"", ""Air conditioning"", ""Dedicated workspace"", ""Essentials"", ""Shampoo""]",,1,365,1.1,517.2,28,58,88,111,7,88,,4.0,4.71,5.0,4.14,4.88
13688,1399118780638551704,https://www.airbnb.com/rooms/1399118780638551704,2025-06-21,city scrape,Great stay for 3 in the heart of Berlin,689937375,https://www.airbnb.com/users/show/689937375,Phillip Henry,2025-04-14,,within an hour,100%,100%,f,,3.0,3.0,"['email', 'phone']",t,t,,Alexanderplatz,Mitte,52.5285356,13.4096933,Room in hotel,Private room,3,1.0,1 private bath,1.0,,"[""Conditioner"", ""Wifi"", ""Paid parking on premises"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Shower gel"", ""Heating"", ""Host greets you"", ""Hot water"", ""TV"", ""Smoke alarm"", ""Bed linens"", ""Room-darkening shades"", ""Air conditioning"", ""Dedicated workspace"", ""Essentials"", ""Shampoo""]",,1,365,1.1,571.1,13,33,63,83,2,25,,4.5,5.0,4.5,4.5,2.0
13690,1399181279137566208,https://www.airbnb.com/rooms/1399181279137566208,2025-06-21,city scrape,Industrial Loft -  Prime Location RosenthalerPlatz,689949383,https://www.airbnb.com/users/show/689949383,Anne,2025-04-14,,within an hour,100%,100%,f,,1.0,1.0,"['email', 'phone']",t,f,,Brunnenstr. Süd,Mitte,52.53074,13.40116,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Private patio or balcony"", ""Cleaning products"", ""Wifi"", ""Oven"", ""Laundromat nearby"", ""Hot water"", ""Cooking basics"", ""Baking sheet"", ""Bathtub"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Body soap"", ""Hot water kettle"", ""Cleaning available during stay"", ""Drying rack for clothing"", ""Essentials"", ""Books and reading material"", ""Stove"", ""Board games"", ""Pets allowed"", ""Coffee"", ""Piano"", ""Hair dryer"", ""Coffee maker"", ""Heating"", ""Mini fridge"", ""Room-darkening shades"", ""Dishwasher"", ""Outdoor dining area"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$135.00,1,365,1.0,365.0,9,12,12,12,3,38,5130.0,4.67,5.0,5.0,4.67,1.45
13691,1399276738400537600,https://www.airbnb.com/rooms/1399276738400537600,2025-06-20,city scrape,*NEU* Stylische 120 m² im P-Berg,435669805,https://www.airbnb.com/users/show/435669805,Manes,2021-12-12,"Berlin, Germany",within an hour,100%,88%,f,,1.0,1.0,"['email', 'phone']",t,t,,Prenzlauer Berg Nord,Pankow,52.5529051,13.4153659,Entire rental unit,Entire home/apt,10,2.0,2 baths,3.0,7.0,"[""Wifi"", ""Oven"", ""Hot water"", ""Washer"", ""TV"", ""High chair - available upon request"", ""Cooking basics"", ""Lockbox"", ""Self check-in"", ""Shower gel"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Window guards"", ""Shampoo"", ""Body soap"", ""Hangers"", ""Free dryer \u2013 In unit"", ""Clothing storage"", ""Crib - available upon request"", ""Microwave"", ""Essentials"", ""Books and reading material"", ""Stove"", ""Coffee"", ""Coffee maker: french press"", ""Conditioner"", ""Hair dryer"", ""Heating"", ""Room-darkening shades"", ""Dishwasher"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$225.00,3,365,3.0,365.0,4,7,15,75,8,101,22725.0,5.0,5.0,5.0,5.0,3.93
13692,1399377832795922071,https://www.airbnb.com/rooms/1399377832795922071,2025-06-20,city scrape,Urban Loft | 180° balcony | 4BR | center | 11 pers,520556457,https://www.airbnb.com/users/show/520556457,Theresa,2023-06-17,"Berlin, Germany",within an hour,100%,99%,t,,8.0,12.0,"['email', 'phone', 'work_email']",t,t,"Berlin, Germany",Brunnenstr. Nord,Mitte,52.53857,13.37361,Entire rental unit,Entire home/apt,11,1.0,1 bath,4.0,5.0,"[""Iron"", ""Noise decibel monitors on property"", ""Cleaning products"", ""Wifi"", ""Keypad"", ""55 inch HDTV with Netflix"", ""Laundromat nearby"", ""Paid parking lot on premises \u2013 1 space"", ""Dove shampoo"", ""Hot water"", ""Freezer"", ""City skyline view"", ""Sun loungers"", ""Cooking basics"", ""Clothing storage: walk-in closet"", ""Elevator"", ""Self check-in"", ""Amica refrigerator"", ""Shower gel"", ""First aid kit"", ""Other stainless steel induction stove"", ""Smoke alarm"", ""Bed linens"", ""Pack \u2019n play/Travel crib - always at the listing"", ""High chair"", ""Single level home"", ""Body soap"", ""Long term stays allowed"", ""Hangers"", ""Fire extinguisher"", ""Crib - available upon request"", ""Coffee maker: french press, Nespresso"", ""Microwave"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Drying rack for clothing"", ""Essentials"", ""Private entrance"", ""Books and reading material"", ""Board games"", ""Shared patio or balcony"", ""Extra pillows and blankets"", ""Kayak"", ""Hair dryer"", ""Heating"", ""Dining table"", ""Housekeeping available 5 hours a day, 6 days a week - available at extra cost"", ""Room-darkening shades"", ""Toaster"", ""Free washer \u2013 In unit"", ""Dedicated workspace"", ""Kitchen"", ""Wine glasses"", ""Central air conditioning"", ""Dishes and silverware""]",$281.00,1,365,2.6,365.0,13,28,54,204,5,63,17703.0,5.0,5.0,4.8,5.0,5.0
13694,1399824857267588481,https://www.airbnb.com/rooms/1399824857267588481,2025-06-20,city scrape,"Blueground | Friedrichshain, elevator, nr gallery",434485440,https://www.airbnb.com/users/show/434485440,Blueground,2021-12-03,"Berlin, Germany",within a few hours,85%,97%,f,,328.0,333.0,"['email', 'phone']",t,t,"Berlin, Germany",Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,52.5102681,13.4676495,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Iron"", ""Wifi"", ""Oven"", ""Hot water"", ""TV"", ""Cooking basics"", ""Lockbox"", ""Elevator"", ""Self check-in"", ""Smoke alarm"", ""Washer \u2013\u00a0In unit"", ""Refrigerator"", ""Bed linens"", ""High chair"", ""Crib"", ""Dryer \u2013\u00a0In unit"", ""Shampoo"", ""Long term stays allowed"", ""Hangers"", ""Microwave"", ""Essentials"", ""Private entrance"", ""Pets allowed"", ""Hair dryer"", ""Heating"", ""Dishwasher"", ""Kitchen""]",$103.00,92,1125,97.3,1125.0,0,0,0,263,0,0,0.0,,,,,
13695,1399874907206113574,https://www.airbnb.com/rooms/1399874907206113574,2025-06-20,city scrape,Cozy Panthouse near Schloss,688314014,https://www.airbnb.com/users/show/688314014,Bilyal,2025-04-05,,,,,f,,1.0,1.0,['phone'],f,t,,Albrechtstr.,Steglitz - Zehlendorf,52.451939253085634,13.328930229168328,Entire rental unit,Entire home/apt,10,1.0,1 bath,6.0,6.0,"[""Wifi"", ""Fire extinguisher"", ""First aid kit"", ""TV"", ""Smoke alarm"", ""Washer"", ""Kitchen""]","$1,200.00",100,365,100.0,365.0,30,60,90,365,0,0,0.0,,,,,
13696,1399956391866335434,https://www.airbnb.com/rooms/1399956391866335434,2025-06-20,city scrape,Urban Loft | 180° Balcony | 2BR | center | 9Guests,520556457,https://www.airbnb.com/users/show/520556457,Theresa,2023-06-17,"Berlin, Germany",within an hour,100%,99%,t,,8.0,12.0,"['email', 'phone', 'work_email']",t,t,"Berlin, Germany",Alexanderplatz,Mitte,52.5371,13.37189,Entire rental unit,Entire home/apt,9,1.0,1 bath,2.0,4.0,"[""Iron"", ""Noise decibel monitors on property"", ""Housekeeping available 5 hours a day, 5 days a week - available at extra cost"", ""Cleaning products"", ""Wifi"", ""55 inch HDTV with Netflix"", ""Laundromat nearby"", ""Paid parking lot on premises \u2013 1 space"", ""Dove shampoo"", ""Hot water"", ""Freezer"", ""City skyline view"", ""Cooking basics"", ""Lockbox"", ""Elevator"", ""Baking sheet"", ""Self check-in"", ""Amica refrigerator"", ""Shower gel"", ""First aid kit"", ""Smoke alarm"", ""Bed linens"", ""High chair"", ""Single level home"", ""Crib"", ""Long term stays allowed"", ""Hangers"", ""AEG stainless steel single oven"", ""Fire extinguisher"", ""Free dryer \u2013 In unit"", ""Clothing storage"", ""Dove body soap"", ""Microwave"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Drying rack for clothing"", ""Essentials"", ""Books and reading material"", ""Stove"", ""Board games"", ""Coffee"", ""Shared patio or balcony"", ""Extra pillows and blankets"", ""Hair dryer"", ""Dishwasher"", ""Heating"", ""Paid pack \u2019n play/travel crib - available upon request"", ""Mini fridge"", ""Dining table"", ""Room-darkening shades"", ""Toaster"", ""Free washer \u2013 In unit"", ""Dedicated workspace"", ""Kitchen"", ""Wine glasses"", ""Coffee maker: Nespresso"", ""Dishes and silverware""]",$255.00,3,365,2.6,365.0,16,42,68,221,1,13,3315.0,5.0,5.0,5.0,4.0,1.0
13697,1400088855549368642,https://www.airbnb.com/rooms/1400088855549368642,2025-06-20,city scrape,Beautiful studio Flat in Berlin,690208912,https://www.airbnb.com/users/show/690208912,Dina Nagi Zaki,2025-04-15,,within a day,60%,52%,f,,1.0,1.0,"['email', 'phone']",t,t,,Friedrichsfelde Nord,Lichtenberg,52.5095,13.5215,Entire rental unit,Entire home/apt,1,1.0,1 bath,1.0,1.0,"[""Free parking on premises"", ""Wifi"", ""TV"", ""Washer"", ""Dedicated workspace"", ""Kitchen""]",$78.00,1,365,1.0,365.0,24,39,69,341,4,50,3900.0,5.0,4.75,4.75,5.0,2.67
13699,1400552452636999969,https://www.airbnb.com/rooms/1400552452636999969,2025-06-20,city scrape,Amazing Studio in  Neukölln,595670462,https://www.airbnb.com/users/show/595670462,Philipp,2024-08-12,"Berlin, Germany",within an hour,100%,63%,f,,70.0,70.0,"['email', 'phone', 'work_email']",t,t,"Berlin, Germany",Schillerpromenade,Neukölln,52.477115,13.4242355,Entire rental unit,Entire home/apt,2,1.0,1 bath,,1.0,"[""Iron"", ""Wifi"", ""Oven"", ""Hot water"", ""Washer"", ""TV"", ""Freezer"", ""Cooking basics"", ""Sound system"", ""Bathtub"", ""Shower gel"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Shampoo"", ""Long term stays allowed"", ""Hangers"", ""Clothing storage"", ""Microwave"", ""Hot water kettle"", ""Cleaning available during stay"", ""Private entrance"", ""Stove"", ""Pets allowed"", ""Coffee"", ""Conditioner"", ""Hair dryer"", ""Dishwasher"", ""Heating"", ""Coffee maker"", ""Dining table"", ""Toaster"", ""Dedicated workspace"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$48.00,92,365,92.0,365.0,0,0,0,65,0,0,0.0,,,,,
13700,1400583819563284311,https://www.airbnb.com/rooms/1400583819563284311,2025-06-20,city scrape,Local neighbourhood hotel near park,690328181,https://www.airbnb.com/users/show/690328181,Stefan,2025-04-16,,within an hour,100%,100%,f,,7.0,7.0,"['email', 'phone']",t,t,,Neu Lichtenberg,Lichtenberg,52.5045,13.49737,Room in hotel,Private room,2,1.0,1 private bath,1.0,,"[""Conditioner"", ""Wifi"", ""Elevator"", ""Luggage dropoff allowed"", ""Host greets you"", ""Shower gel"", ""Heating"", ""Hot water"", ""TV"", ""Smoke alarm"", ""Bed linens"", ""Room-darkening shades"", ""Dedicated workspace"", ""Essentials"", ""Shampoo""]",,1,365,1.0,555.7,28,58,88,90,1,13,,5.0,5.0,5.0,5.0,0.63
13701,1400583819700490196,https://www.airbnb.com/rooms/1400583819700490196,2025-06-20,city scrape,Family-run gem in vibrant local area,690328181,https://www.airbnb.com/users/show/690328181,Stefan,2025-04-16,,within an hour,100%,100%,f,,7.0,7.0,"['email', 'phone']",t,t,,Neu Lichtenberg,Lichtenberg,52.5045,13.49737,Room in hotel,Private room,2,1.0,1 private bath,1.0,,"[""Conditioner"", ""Wifi"", ""Elevator"", ""Luggage dropoff allowed"", ""Host greets you"", ""Shower gel"", ""Heating"", ""Hot water"", ""TV"", ""Smoke alarm"", ""Bed linens"", ""Room-darkening shades"", ""Dedicated workspace"", ""Essentials"", ""Shampoo""]",,1,365,1.0,567.3,23,53,83,85,0,0,,,,,,
13702,1400585679393145758,https://www.airbnb.com/rooms/1400585679393145758,2025-06-20,city scrape,Ideal room for family of 4 or friends,690328181,https://www.airbnb.com/users/show/690328181,Stefan,2025-04-16,,within an hour,100%,100%,f,,7.0,7.0,"['email', 'phone']",t,t,,Neu Lichtenberg,Lichtenberg,52.5045,13.49737,Room in hotel,Private room,2,1.0,1 private bath,1.0,1.0,"[""Conditioner"", ""Wifi"", ""Elevator"", ""Luggage dropoff allowed"", ""Host greets you"", ""Shower gel"", ""Heating"", ""Hot water"", ""TV"", ""Smoke alarm"", ""Bed linens"", ""Room-darkening shades"", ""Dedicated workspace"", ""Essentials"", ""Shampoo""]",,1,365,1.0,590.4,17,43,70,72,1,13,,4.0,3.0,4.0,4.0,0.61
13703,1400612886326453663,https://www.airbnb.com/rooms/1400612886326453663,2025-06-20,city scrape,Bude,477659905,https://www.airbnb.com/users/show/477659905,Aleksandre,2022-09-01,"Berlin, Germany",within an hour,100%,93%,f,,1.0,1.0,"['email', 'phone']",t,t,,Albrechtstr.,Steglitz - Zehlendorf,52.45335,13.33673,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Iron"", ""Cleaning products"", ""Wifi"", ""Free street parking"", ""Hot water"", ""Washer"", ""Lock on bedroom door"", ""Freezer"", ""Central heating"", ""Bosch refrigerator"", ""Paid street parking off premises"", ""Shower gel"", ""Free dryer"", ""Smoke alarm"", ""Trash compactor"", ""Shampoo"", ""Bidet"", ""Microwave"", ""Stainless steel oven"", ""Essentials"", ""Stove"", ""Pets allowed"", ""Coffee"", ""Host greets you"", ""Hair dryer"", ""Toaster"", ""Dedicated workspace"", ""Blender"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$58.00,1,1125,1.0,1125.0,0,0,0,170,9,113,6554.0,4.78,4.67,4.78,4.33,4.5
13705,1400656998270575487,https://www.airbnb.com/rooms/1400656998270575487,2025-06-20,city scrape,Modisches WG-Zimmer Berlin,536613872,https://www.airbnb.com/users/show/536613872,Anja,2023-09-11,"Berlin, Germany",within a day,100%,81%,f,,32.0,35.0,['phone'],t,t,,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,52.5057209,13.4692622,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Wifi"", ""TV"", ""Smoke alarm"", ""Lock on bedroom door"", ""Washer"", ""Dedicated workspace"", ""Kitchen""]",$31.00,93,365,93.0,365.0,0,0,3,28,0,0,0.0,,,,,
13708,1400750298242013348,https://www.airbnb.com/rooms/1400750298242013348,2025-06-20,city scrape,City-Apartment,388414386,https://www.airbnb.com/users/show/388414386,Alex,2021-02-13,,within a few hours,100%,86%,f,,2.0,2.0,['phone'],t,t,,Alexanderplatz,Mitte,52.506456833772866,13.426168374717236,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Wifi"", ""Oven"", ""Laundromat nearby"", ""Washer"", ""Hot water"", ""Dryer"", ""TV"", ""EV charger"", ""Central heating"", ""Cooking basics"", ""Baking sheet"", ""Paid street parking off premises"", ""Smoke alarm"", ""Refrigerator"", ""Shared backyard \u2013 Fully fenced"", ""Bed linens"", ""Long term stays allowed"", ""Housekeeping - available at extra cost"", ""Microwave"", ""Hot water kettle"", ""Pets allowed"", ""Other electric stove"", ""Toaster"", ""Clothing storage: dresser"", ""Dedicated workspace"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$106.00,1,365,1.0,365.0,4,5,9,263,8,101,10706.0,4.38,4.13,4.63,4.38,4.9
13710,1400835118718696415,https://www.airbnb.com/rooms/1400835118718696415,2025-06-20,city scrape,35-Blue Chili-Modern 2-Room Flat in Berlin Center,441059765,https://www.airbnb.com/users/show/441059765,Markus,2022-01-18,"Berlin, Germany",within an hour,100%,99%,f,,29.0,32.0,"['email', 'phone']",t,t,,Baumschulenweg,Treptow - Köpenick,52.46716,13.49329,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,3.0,"[""Noise decibel monitors on property"", ""Cleaning products"", ""Wifi"", ""Oven"", ""Washer"", ""Hot water"", ""TV"", ""Children\u2019s dinnerware"", ""Cooking basics"", ""Lockbox"", ""Baking sheet"", ""Self check-in"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""High chair"", ""Hangers"", ""Clothing storage"", ""Hot water kettle"", ""Drying rack for clothing"", ""Books and reading material"", ""Stove"", ""Coffee"", ""Extra pillows and blankets"", ""Coffee maker"", ""Heating"", ""Dining table"", ""Room-darkening shades"", ""Toaster"", ""Dishwasher"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$109.00,2,365,2.9,365.0,11,28,53,317,0,0,0.0,,,,,
13714,1401471825935591820,https://www.airbnb.com/rooms/1401471825935591820,2025-06-21,city scrape,180m2 Urban Loft – Balcony – Parking - 20 pax.,520556457,https://www.airbnb.com/users/show/520556457,Theresa,2023-06-17,"Berlin, Germany",within an hour,100%,99%,t,,8.0,12.0,"['email', 'phone', 'work_email']",t,t,"Berlin, Germany",Brunnenstr. Nord,Mitte,52.5381,13.37372,Entire rental unit,Entire home/apt,16,2.0,2 baths,6.0,9.0,"[""Iron"", ""Noise decibel monitors on property"", ""AEG stainless steel double oven"", ""Private patio or balcony"", ""Housekeeping available 5 hours a day, 5 days a week - available at extra cost"", ""Cleaning products"", ""Wifi"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Laundromat nearby"", ""Dove shampoo"", ""Hot water"", ""Washer"", ""TV"", ""Freezer"", ""City skyline view"", ""Standalone high chair - always at the listing"", ""Central heating"", ""Cooking basics"", ""Lockbox"", ""Pack \u2019n play/Travel crib - available upon request"", ""Elevator"", ""Baking sheet"", ""Self check-in"", ""Amica refrigerator"", ""Shower gel"", ""First aid kit"", ""Smoke alarm"", ""Bed linens"", ""Single level home"", ""Body soap"", ""Long term stays allowed"", ""Hangers"", ""Other stainless steel electric stove"", ""Fire extinguisher"", ""Free dryer \u2013 In unit"", ""Crib - available upon request"", ""Coffee maker: french press, Nespresso"", ""Microwave"", ""Clothing storage: wardrobe and dresser"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Drying rack for clothing"", ""Essentials"", ""Books and reading material"", ""Board games"", ""Coffee"", ""Extra pillows and blankets"", ""Hair dryer"", ""Dishwasher"", ""Mini fridge"", ""Dining table"", ""Paid parking lot on premises \u2013 2 spaces"", ""Room-darkening shades"", ""Toaster"", ""Air conditioning"", ""Dedicated workspace"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$536.00,1,365,2.6,365.0,13,29,55,204,2,25,13400.0,5.0,5.0,5.0,5.0,2.0
13715,1401626476783057525,https://www.airbnb.com/rooms/1401626476783057525,2025-06-20,city scrape,Central City Apartment Smoking not allowed/ WLAN,690608069,https://www.airbnb.com/users/show/690608069,Bahriye,2025-04-17,,within an hour,100%,67%,f,,1.0,1.0,"['email', 'phone']",t,t,"Berlin, Germany",Tempelhof,Tempelhof - Schöneberg,52.4657,13.42023,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,3.0,"[""Wifi"", ""Outdoor playground"", ""Free street parking"", ""Garden view"", ""Laundromat nearby"", ""Hot water"", ""EV charger"", ""Central heating"", ""Pro V  conditioner"", ""Bathtub"", ""Shower gel"", ""Bed linens"", ""Single level home"", ""Long term stays allowed"", ""Hangers"", ""Backyard"", ""Hot water kettle"", ""Private entrance"", ""Pets allowed"", ""Courtyard view"", ""Luggage dropoff allowed"", ""Host greets you"", ""Hair dryer"", ""Duschgel Handt\u00fccher vorhanden  body soap"", ""Room-darkening shades"", ""Children's playroom""]",$60.00,2,30,2.0,30.0,8,10,10,10,0,0,0.0,,,,,
13717,1402042983524435846,https://www.airbnb.com/rooms/1402042983524435846,2025-06-20,city scrape,Great 1-room apartment + free underground parking,496802629,https://www.airbnb.com/users/show/496802629,Benjamin,2023-01-18,,within an hour,98%,100%,t,,6.0,6.0,"['email', 'phone']",t,t,,Otto-Suhr-Allee,Charlottenburg-Wilm.,52.52015069377075,13.31987403952687,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Iron"", ""Ceiling fan"", ""Housekeeping available from 7:00\u202fAM to 3:00\u202fPM, every day - available at extra cost"", ""Hot water"", ""Washer"", ""TV"", ""Freezer"", ""Smart lock"", ""Cooking basics"", ""Free parking on premises"", ""Baking sheet"", ""Self check-in"", ""Shower gel"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Single level home"", ""Ethernet connection"", ""Shampoo"", ""Body soap"", ""Long term stays allowed"", ""Hangers"", ""Fire extinguisher"", ""Kitchen"", ""Free dryer \u2013 In unit"", ""Other induction stove"", ""Coffee maker: Keurig coffee machine"", ""Stainless steel oven"", ""Hot water kettle"", ""Fast wifi \u2013 57 Mbps"", ""Private entrance"", ""Coffee"", ""Extra pillows and blankets"", ""Hair dryer"", ""Dining table"", ""Room-darkening shades"", ""Toaster"", ""Air conditioning"", ""Dishwasher"", ""Clothing storage: wardrobe"", ""Wine glasses"", ""Dishes and silverware""]",$101.00,1,365,2.9,365.0,25,55,85,360,6,76,7676.0,4.83,4.67,4.83,4.67,3.75
13725,1402680293533045953,https://www.airbnb.com/rooms/1402680293533045953,2025-06-20,city scrape,"Modernes Apartment, Sehr zentral",535930837,https://www.airbnb.com/users/show/535930837,Botan,2023-09-07,"Berlin, Germany",within an hour,100%,100%,f,,1.0,1.0,"['email', 'phone']",t,t,,Volkspark Wilmersdorf,Charlottenburg-Wilm.,52.48399961662097,13.322428693128948,Entire rental unit,Entire home/apt,2,1.0,1 bath,2.0,1.0,"[""Drying rack for clothing"", ""Hangers"", ""Wifi"", ""Other electric stove"", ""Elevator"", ""Heating"", ""Beko oven"", ""Host greets you"", ""Dining table"", ""Washer"", ""Hot water"", ""TV"", ""Bed linens"", ""Beko refrigerator"", ""Essentials"", ""Kitchen"", ""Cooking basics"", ""Dishes and silverware""]",$182.00,2,30,2.0,30.0,11,18,47,305,7,88,16016.0,4.71,4.71,4.86,5.0,4.38
13727,1403028556206554070,https://www.airbnb.com/rooms/1403028556206554070,2025-06-20,city scrape,Уютный таунхаус с террасой и камином,690940209,https://www.airbnb.com/users/show/690940209,Galina,2025-04-19,,within a few hours,100%,100%,f,,1.0,1.0,"['email', 'phone']",t,t,,Friedrichsfelde Nord,Lichtenberg,52.512298353416824,13.526886119923017,Entire home,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Pets allowed"", ""Free parking on premises"", ""Wifi"", ""Piano"", ""BBQ grill"", ""TV"", ""Indoor fireplace"", ""Washer"", ""Exterior security cameras on property"", ""Outdoor dining area"", ""Kitchen""]",$100.00,5,100,5.0,100.0,7,10,40,124,0,0,0.0,,,,,
13729,1403299056672741185,https://www.airbnb.com/rooms/1403299056672741185,2025-06-21,city scrape,2-Zimmer Ap in Friedrichshain,421959411,https://www.airbnb.com/users/show/421959411,Patricia,2021-09-07,"Berlin, Germany",within an hour,100%,100%,f,,1.0,1.0,"['email', 'phone']",f,t,,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,52.5094926,13.4643334,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Pets allowed"", ""Wifi"", ""TV"", ""Smoke alarm"", ""Washer"", ""Kitchen""]",$70.00,3,21,3.0,21.0,0,0,7,54,0,0,0.0,,,,,
13731,1403376087059050689,https://www.airbnb.com/rooms/1403376087059050689,2025-06-20,city scrape,Lakeside Retreat near Berlin,468304459,https://www.airbnb.com/users/show/468304459,Christian,2022-07-08,,within a few hours,96%,96%,f,,5.0,6.0,"['email', 'phone']",t,t,,Rahnsdorf/Hessenwinkel,Treptow - Köpenick,52.431903907590666,13.685450952143457,Entire home,Entire home/apt,16,6.0,6 baths,12.0,14.0,"[""Free parking on premises"", ""Hangers"", ""Wifi"", ""Bathtub"", ""Fire pit"", ""Heating"", ""Fire extinguisher"", ""Clothing storage"", ""BBQ grill"", ""Washer"", ""Hot water"", ""TV"", ""Smoke alarm"", ""Bed linens"", ""Lake access"", ""Outdoor dining area"", ""Kitchen"", ""Body soap""]","$2,109.00",1,365,1.0,365.0,29,56,86,361,0,0,0.0,,,,,
13732,1403466895576066324,https://www.airbnb.com/rooms/1403466895576066324,2025-06-20,city scrape,4 person apartment in green suroundings,666785994,https://www.airbnb.com/users/show/666785994,Daniel,2024-12-13,,within an hour,100%,99%,f,,6.0,6.0,"['email', 'phone']",t,t,"Berlin, Germany",Hakenfelde,Spandau,52.5722795,13.2095607,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,2.0,"[""Cleaning products"", ""Wifi"", ""Free street parking"", ""Hot water"", ""Freezer"", ""Central heating"", ""Cooking basics"", ""HDTV with standard cable"", ""Baking sheet"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""High chair"", ""Ethernet connection"", ""Body soap"", ""Shampoo"", ""Long term stays allowed"", ""Single oven"", ""Pocket wifi"", ""Hangers"", ""Microwave"", ""Hot water kettle"", ""Essentials"", ""Books and reading material"", ""Hair dryer"", ""Dishwasher"", ""Coffee maker"", ""Mini fridge"", ""Dining table"", ""Clothing storage: wardrobe"", ""Toaster"", ""Paid parking off premises"", ""Dedicated workspace"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$117.00,1,1125,1.0,365.0,20,28,53,319,0,0,0.0,,,,,
13733,1403636968908843397,https://www.airbnb.com/rooms/1403636968908843397,2025-06-21,city scrape,PrenzPalace,691069189,https://www.airbnb.com/users/show/691069189,Alireza,2025-04-20,,within an hour,100%,100%,f,,1.0,1.0,"['email', 'phone']",t,t,,Prenzlauer Berg Südwest,Pankow,52.53089120582937,13.408360122753926,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,"[""Iron"", ""Cleaning products"", ""Wifi"", ""Oven"", ""Hot water"", ""Washer"", ""TV"", ""Freezer"", ""Cooking basics"", ""Baking sheet"", ""Bathtub"", ""Shower gel"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Shampoo"", ""Body soap"", ""Hangers"", ""Clothing storage"", ""Microwave"", ""Hot water kettle"", ""Essentials"", ""Stove"", ""Coffee"", ""Extra pillows and blankets"", ""Host greets you"", ""Hair dryer"", ""Coffee maker"", ""Heating"", ""Room-darkening shades"", ""Dishwasher"", ""Blender"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$142.00,2,365,2.0,365.0,20,45,75,343,4,50,7100.0,4.75,5.0,5.0,4.25,2.45
