,id,listing_url,last_scraped,source,name,host_id,host_url,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_value,reviews_per_month
12184,1221649009657917416,https://www.airbnb.com/rooms/1221649009657917416,2025-06-21,city scrape,Cozy flat in Mitte close to the main sights,42377902,https://www.airbnb.com/users/show/42377902,Tatyana,2015-08-24,"Berlin, Germany",within a day,100%,18%,f,,1.0,1.0,['phone'],t,t,,Alexanderplatz,Mitte,52.5115,13.40778,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Wifi"", ""Oven"", ""Hot water"", ""TV"", ""Central heating"", ""Cooking basics"", ""Outdoor furniture"", ""Patio or balcony"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Fire extinguisher"", ""Backyard"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Essentials"", ""Piano"", ""Dining table"", ""Room-darkening shades"", ""Toaster"", ""Free washer \u2013 In unit"", ""Blender"", ""Outdoor dining area"", ""Kitchen"", ""Dishes and silverware""]",$122.00,3,30,3.0,30.0,24,42,72,84,2,25,3050.0,5.0,5.0,5.0,5.0,0.37
12196,1223068119534900942,https://www.airbnb.com/rooms/1223068119534900942,2025-06-20,city scrape,Zwischen Wunsch und Wirklichkeit - 2 Hausboote,577363825,https://www.airbnb.com/users/show/577363825,Carl Luis,2024-05-13,,within a day,100%,73%,f,,1.0,1.0,"['email', 'phone']",t,t,,Forst Grunewald,Charlottenburg-Wilm.,52.49585797434758,13.197208805279551,Boat,Entire home/apt,4,1.0,1 bath,2.0,0.0,"[""Pets allowed"", ""Kitchenette"", ""Fire pit"", ""BBQ grill"", ""Beach access \u2013 Beachfront"", ""Waterfront"", ""Lake access"", ""Bed linens"", ""Outdoor dining area"", ""Dishes and silverware""]",$140.00,2,365,2.0,365.0,26,56,86,361,5,63,8820.0,4.6,4.6,4.4,4.4,0.5
12199,1223100168624302751,https://www.airbnb.com/rooms/1223100168624302751,2025-06-20,city scrape,Charme & Wasserblick nähe Altstadt Köpenick,66017395,https://www.airbnb.com/users/show/66017395,Elke,2016-04-06,"Berlin, Germany",within a day,100%,63%,f,,1.0,1.0,"['email', 'phone']",t,t,,Altstadt-Kietz,Treptow - Köpenick,52.44370100294033,13.571467827674724,Boat,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Free street parking"", ""Cooking basics"", ""First aid kit"", ""Smoke alarm"", ""Clothing storage: closet"", ""Refrigerator"", ""River view"", ""Bed linens"", ""Hangers"", ""Fire extinguisher"", ""Other stainless steel gas stove"", ""Waterfront"", ""Exterior security cameras on property"", ""Essentials"", ""Coffee"", ""Extra pillows and blankets"", ""Dining table"", ""Outdoor dining area"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$139.00,1,365,1.0,365.0,2,19,46,140,0,0,0.0,,,,,
12217,1226685972570641891,https://www.airbnb.com/rooms/1226685972570641891,2025-06-21,city scrape,Tidy room in a nice location,565001401,https://www.airbnb.com/users/show/565001401,Joe,2024-03-02,"Berlin, Germany",within a day,80%,27%,f,,1.0,2.0,"['email', 'phone']",t,t,,Rixdorf,Neukölln,52.47103,13.44547,Private room in rental unit,Private room,1,1.0,1 shared bath,0.0,1.0,"[""Dedicated workspace"", ""Wifi"", ""Kitchen"", ""Smoke alarm""]",$63.00,1,365,1.0,365.0,19,46,76,351,3,38,2394.0,5.0,5.0,5.0,4.67,0.31
12238,1229077879946383564,https://www.airbnb.com/rooms/1229077879946383564,2025-06-21,previous scrape,Helles Penthouse mit Weitblick,95519249,https://www.airbnb.com/users/show/95519249,Nora,2016-09-17,"Berlin, Germany",within a day,100%,94%,t,,2.0,4.0,"['email', 'phone']",t,t,,Parkviertel,Mitte,52.55437,13.34932,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,"[""Cleaning products"", ""Wifi"", ""Laundromat nearby"", ""Hot water"", ""Lockbox"", ""Self check-in"", ""Bathtub"", ""Pack \u2019n play/Travel crib"", ""Shower gel"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Bed linens"", ""Shampoo"", ""Body soap"", ""Long term stays allowed"", ""Hangers"", ""Clothing storage"", ""Hair dryer"", ""Coffee maker"", ""Heating"", ""Dining table"", ""Room-darkening shades"", ""Dedicated workspace""]",,1,365,1.0,365.0,0,0,0,0,5,63,,5.0,4.8,5.0,5.0,0.54
12240,1229544524802133134,https://www.airbnb.com/rooms/1229544524802133134,2025-06-21,previous scrape,A nice studio apartment,315558166,https://www.airbnb.com/users/show/315558166,Dickson,2019-12-08,"Berlin, Germany",within a day,100%,59%,f,,1.0,1.0,['phone'],t,t,,Köpenick-Süd,Treptow - Köpenick,52.43975,13.59975,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,"[""Free parking on premises"", ""Wifi"", ""Game console: Xbox One"", ""Carbon monoxide alarm"", ""TV"", ""Washer"", ""Hot water"", ""Smoke alarm"", ""Refrigerator"", ""Lake access"", ""Hot tub"", ""Central heating"", ""Dedicated workspace"", ""Kitchen"", ""Cooking basics""]",,3,30,3.0,30.0,0,0,0,76,7,88,,4.57,4.0,4.57,4.57,0.74
12248,1231055277210890638,https://www.airbnb.com/rooms/1231055277210890638,2025-06-21,previous scrape,Charmante 1-Zimmer Wohnung,150926427,https://www.airbnb.com/users/show/150926427,Sophie,2017-09-17,"Berlin, Germany",within a day,100%,0%,f,,1.0,1.0,"['email', 'phone']",t,t,,Pankow Süd,Pankow,52.56591655642838,13.416544313094414,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,"[""Wifi"", ""TV"", ""Washer"", ""Dedicated workspace"", ""Outdoor dining area"", ""Kitchen""]",,92,365,92.0,365.0,0,0,0,232,0,0,,,,,,
12249,1231195521559411583,https://www.airbnb.com/rooms/1231195521559411583,2025-06-20,city scrape,Stylishe Eleganz direkt am Ring,74322700,https://www.airbnb.com/users/show/74322700,Christian,2016-05-27,"Berlin, Germany",within a day,90%,48%,f,,1.0,1.0,"['email', 'phone']",t,t,,Wiesbadener Straße,Charlottenburg-Wilm.,52.477240492350674,13.308359713543965,Private room in rental unit,Private room,3,1.0,1 shared bath,1.0,1.0,"[""Iron"", ""Pets allowed"", ""Extra pillows and blankets"", ""Hangers"", ""Drying rack for clothing"", ""Wifi"", ""Free dryer \u2013 In unit"", ""Washer"", ""TV"", ""Smoke alarm"", ""Bed linens"", ""Dedicated workspace"", ""Essentials"", ""Kitchen""]",$72.00,1,365,1.0,365.0,24,54,84,358,5,63,4536.0,4.8,4.4,4.6,4.6,0.52
12254,1231775696843779125,https://www.airbnb.com/rooms/1231775696843779125,2025-06-20,city scrape,Gamer Paradies mitten in Berlin!,41142819,https://www.airbnb.com/users/show/41142819,William,2015-08-11,"Berlin, Germany",within a day,60%,84%,f,,2.0,2.0,['phone'],t,t,,Weißensee,Pankow,52.54998125884858,13.453974264036292,Entire rental unit,Entire home/apt,6,2.0,2 baths,2.0,6.0,"[""Wifi"", ""TV"", ""Air conditioning"", ""Dedicated workspace"", ""Kitchen""]",$540.00,2,365,2.0,365.0,28,58,88,363,0,0,0.0,,,,,
12256,1231931806826907369,https://www.airbnb.com/rooms/1231931806826907369,2025-06-21,previous scrape,Stylishe Wohnung im Schillerkiez Neukölln,596316715,https://www.airbnb.com/users/show/596316715,Franziska,2024-08-15,"Berlin, Germany",within a day,100%,57%,f,,1.0,1.0,"['email', 'phone']",t,t,,Schillerpromenade,Neukölln,52.47299692110479,13.42442820801362,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,"[""Iron"", ""Private patio or balcony"", ""Cleaning products"", ""Wifi"", ""Free street parking"", ""Laundromat nearby"", ""Hot water"", ""Smart lock"", ""Freezer"", ""Central heating"", ""AEG refrigerator"", ""Cooking basics"", ""Baking sheet"", ""Self check-in"", ""Smoke alarm"", ""Shared backyard \u2013 Fully fenced"", ""Bed linens"", ""Housekeeping available Monday"", ""Long term stays allowed"", ""Hangers"", ""Fire extinguisher"", ""Hot water kettle"", ""Drying rack for clothing"", ""Extra pillows and blankets"", ""Dishwasher"", ""AEG induction stove"", ""Dining table"", ""Room-darkening shades"", ""Clothing storage: wardrobe"", ""AEG oven"", ""Toaster"", ""Free washer \u2013 In unit"", ""Dedicated workspace"", ""Kitchen"", ""Wine glasses"", ""Coffee maker: Nespresso"", ""Dishes and silverware""]",,2,180,4.0,180.0,0,0,0,0,2,25,,5.0,5.0,5.0,5.0,0.23
12257,1232361221895383053,https://www.airbnb.com/rooms/1232361221895383053,2025-06-20,city scrape,Urban Room,342119665,https://www.airbnb.com/users/show/342119665,KPM Hotel & Residences,2020-03-20,,within a day,100%,61%,f,,15.0,15.0,['phone'],t,t,,Otto-Suhr-Allee,Charlottenburg-Wilm.,52.51597,13.33324,Room in hotel,Private room,2,1.0,1 bath,1.0,1.0,"[""Wifi"", ""Carbon monoxide alarm"", ""TV"", ""Smoke alarm"", ""Washer"", ""Air conditioning"", ""Dedicated workspace"", ""Kitchen""]",$134.00,1,365,9.7,365.0,29,59,89,194,1,13,1742.0,5.0,5.0,5.0,4.0,0.15
12258,1232383701024626427,https://www.airbnb.com/rooms/1232383701024626427,2025-06-20,city scrape,Urban Room,342119665,https://www.airbnb.com/users/show/342119665,KPM Hotel & Residences,2020-03-20,,within a day,100%,61%,f,,15.0,15.0,['phone'],t,t,,Otto-Suhr-Allee,Charlottenburg-Wilm.,52.51621,13.33287,Room in hotel,Private room,2,1.0,1 private bath,1.0,1.0,"[""Wifi"", ""Carbon monoxide alarm"", ""TV"", ""Smoke alarm"", ""Washer"", ""Air conditioning"", ""Dedicated workspace"", ""Kitchen""]",$134.00,1,365,9.7,365.0,0,30,60,165,1,13,1742.0,5.0,5.0,5.0,5.0,0.13
12259,1232383756713334357,https://www.airbnb.com/rooms/1232383756713334357,2025-06-20,city scrape,Urban Room,342119665,https://www.airbnb.com/users/show/342119665,KPM Hotel & Residences,2020-03-20,,within a day,100%,61%,f,,15.0,15.0,['phone'],t,t,,Otto-Suhr-Allee,Charlottenburg-Wilm.,52.5162,13.33161,Room in hotel,Private room,2,1.0,1 bath,1.0,1.0,"[""Wifi"", ""Carbon monoxide alarm"", ""TV"", ""Smoke alarm"", ""Washer"", ""Air conditioning"", ""Dedicated workspace"", ""Kitchen""]",$134.00,1,365,9.7,365.0,30,60,90,195,1,13,1742.0,5.0,5.0,5.0,5.0,0.15
12260,1232385654444197543,https://www.airbnb.com/rooms/1232385654444197543,2025-06-20,city scrape,Urban Room,342119665,https://www.airbnb.com/users/show/342119665,KPM Hotel & Residences,2020-03-20,,within a day,100%,61%,f,,15.0,15.0,['phone'],t,t,,Otto-Suhr-Allee,Charlottenburg-Wilm.,52.51475,13.33286,Room in hotel,Private room,2,1.0,1 bath,1.0,1.0,"[""Wifi"", ""Carbon monoxide alarm"", ""TV"", ""Smoke alarm"", ""Washer"", ""Air conditioning"", ""Dedicated workspace"", ""Kitchen""]",$134.00,1,365,9.7,365.0,30,60,90,192,2,25,3350.0,5.0,5.0,5.0,4.0,0.3
12263,1233239369246924580,https://www.airbnb.com/rooms/1233239369246924580,2025-06-20,city scrape,Altbaucharme in West-Berlin,109362804,https://www.airbnb.com/users/show/109362804,Julian,2017-01-01,"Berlin, Germany",within a day,100%,70%,t,,1.0,1.0,"['email', 'phone']",t,f,,West 4,Reinickendorf,52.568597487044805,13.310309635945822,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Iron"", ""Wifi"", ""Free street parking"", ""Oven"", ""Washer"", ""Hot water"", ""Cooking basics"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Long term stays allowed"", ""Microwave"", ""Hot water kettle"", ""Books and reading material"", ""Gas stove"", ""Piano"", ""Hair dryer"", ""Heating"", ""Toaster"", ""Dishwasher"", ""Kitchen"", ""Dishes and silverware""]",$77.00,3,365,3.0,365.0,2,7,16,181,15,189,14553.0,4.8,4.47,4.6,4.73,1.61
12271,1233478377195759956,https://www.airbnb.com/rooms/1233478377195759956,2025-06-21,city scrape,Beautiful apartment Berlin Mitte,253013473,https://www.airbnb.com/users/show/253013473,Giulia,2019-04-03,"Berlin, Germany",within a day,60%,37%,f,,1.0,1.0,"['email', 'phone']",t,t,,Alexanderplatz,Mitte,52.52684526483533,13.411890521532044,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Patio or balcony"", ""Smoking allowed"", ""Wifi"", ""Paid parking on premises"", ""Bathtub"", ""Coffee maker"", ""Rice maker"", ""Smoke alarm"", ""Washer"", ""Dedicated workspace"", ""Blender"", ""Kitchen""]",$80.00,5,365,5.0,365.0,8,17,47,318,2,25,2000.0,5.0,5.0,5.0,5.0,0.21
12283,1235597374995336294,https://www.airbnb.com/rooms/1235597374995336294,2025-06-20,city scrape,Art House in the Heart of Berlin,174613729,https://www.airbnb.com/users/show/174613729,Arcan,2018-02-21,"Berlin, Germany",within a day,100%,74%,f,,1.0,2.0,"['email', 'phone']",t,t,,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,52.49357,13.40002,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""Iron"", ""Cleaning products"", ""Wifi"", ""Oven"", ""Hot water"", ""Washer"", ""TV"", ""Freezer"", ""Central heating"", ""Cooking basics"", ""Electric stove"", ""Sound system"", ""Free parking on premises"", ""Shower gel"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Body soap"", ""Shampoo"", ""Smoking allowed"", ""Hangers"", ""Clothing storage"", ""Hot water kettle"", ""Drying rack for clothing"", ""Pets allowed"", ""Host greets you"", ""Hair dryer"", ""Coffee maker"", ""Dining table"", ""Toaster"", ""Dedicated workspace"", ""Kitchen"", ""Dishes and silverware""]",$135.00,3,365,3.0,365.0,1,1,1,221,21,255,34425.0,4.67,4.24,4.95,4.52,2.22
12290,1237106158583208379,https://www.airbnb.com/rooms/1237106158583208379,2025-06-20,city scrape,Gemütliche 1-Zimmer-Wohnung,5572430,https://www.airbnb.com/users/show/5572430,Peter,2013-03-22,"Berlin, Germany",within a day,82%,22%,f,,1.0,2.0,['phone'],t,t,,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,52.5099706,13.4719283,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Iron"", ""Cleaning products"", ""Wifi"", ""Oven"", ""Hot water"", ""Washer"", ""TV"", ""Freezer"", ""Coffee maker: drip coffee maker, espresso machine"", ""AEG refrigerator"", ""Record player"", ""Cooking basics"", ""Baking sheet"", ""Bathtub"", ""Shower gel"", ""Private backyard \u2013 Fully fenced"", ""Paid parking lot off premises"", ""Smoke alarm"", ""Bed linens"", ""Body soap"", ""Shampoo"", ""Teufel Bluetooth sound system"", ""Exercise equipment: free weights"", ""Smoking allowed"", ""Hangers"", ""Kitchen"", ""Microwave"", ""Portable fans"", ""Hot water kettle"", ""Books and reading material"", ""Pets allowed"", ""Coffee"", ""Extra pillows and blankets"", ""Host greets you"", ""Other electric stove"", ""Heating"", ""Dining table"", ""Room-darkening shades"", ""Toaster"", ""Blender"", ""Clothing storage: wardrobe"", ""Wine glasses"", ""Dishes and silverware""]",$92.00,1,30,1.0,30.0,10,18,26,240,7,88,8096.0,5.0,4.86,4.86,4.86,0.88
12291,1237518750622150395,https://www.airbnb.com/rooms/1237518750622150395,2025-06-21,city scrape,Charmantes möbliertes Apartment - nur an Frauen,9202936,https://www.airbnb.com/users/show/9202936,Manuela,2013-10-03,"Berlin, Germany",within a day,100%,74%,t,,2.0,2.0,"['email', 'phone']",t,f,,Alexanderplatz,Mitte,52.528345488126945,13.405071288100611,Entire rental unit,Entire home/apt,1,1.0,1 bath,1.0,1.0,"[""Private patio or balcony"", ""Wifi"", ""Oven"", ""Washer"", ""Hot water"", ""TV"", ""Freezer"", ""Central heating"", ""Cooking basics"", ""Outdoor furniture"", ""Baking sheet"", ""Paid street parking off premises"", ""Smoke alarm"", ""Refrigerator"", ""Shared backyard \u2013 Fully fenced"", ""Bed linens"", ""Long term stays allowed"", ""Hangers"", ""Microwave"", ""Hot water kettle"", ""Cleaning available during stay"", ""Exterior security cameras on property"", ""Drying rack for clothing"", ""Essentials"", ""Stove"", ""Coffee"", ""Hair dryer"", ""Dishwasher"", ""Coffee maker"", ""Dining table"", ""Dedicated workspace"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$42.00,365,730,365.0,730.0,0,0,0,171,0,0,0.0,,,,,
12319,1241102237180603217,https://www.airbnb.com/rooms/1241102237180603217,2025-06-20,city scrape,WaterBliss,95588714,https://www.airbnb.com/users/show/95588714,Elena,2016-09-17,"Berlin, Germany",within a day,100%,100%,f,,1.0,1.0,['phone'],t,t,,Schmöckwitz/Karolinenhof/Rauchfangswerder,Treptow - Köpenick,52.37726,13.64654,Boat,Entire home/apt,6,1.0,1 bath,2.0,3.0,"[""Outdoor shower"", ""Free parking on premises"", ""Wifi"", ""BBQ grill"", ""Fire extinguisher"", ""First aid kit"", ""Smoke alarm"", ""Indoor fireplace"", ""TV"", ""Lake access"", ""Outdoor dining area"", ""Kitchen""]",$315.00,2,365,2.0,365.0,18,37,56,278,1,13,4095.0,5.0,5.0,5.0,5.0,0.11
12361,1246168783031621220,https://www.airbnb.com/rooms/1246168783031621220,2025-06-21,city scrape,Unique Penthouse in center,27816679,https://www.airbnb.com/users/show/27816679,Jieyu,2015-02-16,"Berlin, Germany",within a day,57%,23%,f,,1.0,4.0,"['email', 'phone']",t,t,,Prenzlauer Berg Nordwest,Pankow,52.54978969970367,13.40305939464763,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Iron"", ""Outdoor dining area"", ""Private patio or balcony"", ""Cleaning products"", ""Wifi"", ""Outdoor playground"", ""Babysitter recommendations"", ""Laundromat nearby"", ""Hot water"", ""Washer"", ""TV"", ""Freezer"", ""Children\u2019s dinnerware"", ""Central heating"", ""Cooking basics"", ""Sound system with Bluetooth and aux"", ""Baking sheet"", ""Elevator"", ""Bathtub"", ""Bread maker"", ""Shower gel"", ""Carbon monoxide alarm"", ""First aid kit"", ""Rice maker"", ""Smoke alarm"", ""Refrigerator"", ""Baby bath - available upon request"", ""Bed linens"", ""Children\u2019s books and toys for ages 2-5 years old"", ""Body soap"", ""Shampoo"", ""Hammock"", ""Paid parking on premises"", ""Fire pit"", ""Fire extinguisher"", ""Free dryer \u2013 In unit"", ""Table corner guards"", ""Miele oven"", ""Coffee maker: espresso machine"", ""Barbecue utensils"", ""Cleaning available during stay"", ""EV charger - level 2"", ""Drying rack for clothing"", ""Essentials"", ""Private entrance"", ""Books and reading material"", ""Board games"", ""Coffee"", ""Conditioner"", ""Extra pillows and blankets"", ""Piano"", ""Hair dryer"", ""Standalone high chair"", ""Outlet covers"", ""Dishwasher"", ""Induction stove"", ""Dining table"", ""BBQ grill"", ""Luggage dropoff allowed"", ""Host greets you"", ""Room-darkening shades"", ""Children's playroom"", ""Air conditioning"", ""Dedicated workspace"", ""Blender"", ""Movie theater"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$305.00,3,365,3.0,365.0,11,39,69,344,3,38,11590.0,4.67,4.33,4.67,4.67,0.33
12370,1247802784934045654,https://www.airbnb.com/rooms/1247802784934045654,2025-06-20,city scrape,Quite located 50 sqm 2 room apartment,652563327,https://www.airbnb.com/users/show/652563327,Deniz,2024-09-17,,within a day,70%,60%,f,,1.0,1.0,"['email', 'phone']",t,t,,Alt  Treptow,Treptow - Köpenick,52.48942,13.45356,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Cleaning products"", ""Wifi"", ""Free street parking"", ""Oven"", ""Washer"", ""Hot water"", ""TV"", ""Freezer"", ""Central heating"", ""Cooking basics"", ""First aid kit"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Long term stays allowed"", ""Smoking allowed"", ""Fire extinguisher"", ""Coffee maker: espresso machine"", ""Hot water kettle"", ""Essentials"", ""Coffee"", ""Host greets you"", ""Hair dryer"", ""Other electric stove"", ""Dining table"", ""Toaster"", ""Dedicated workspace"", ""Blender"", ""Kitchen"", ""Dishes and silverware""]",$81.00,1,365,1.0,365.0,6,11,22,293,24,255,20655.0,4.63,4.29,4.88,4.63,2.81
12396,1252031331712241853,https://www.airbnb.com/rooms/1252031331712241853,2025-06-21,city scrape,Familienfreundliches Penthouse,146915518,https://www.airbnb.com/users/show/146915518,Susanna,2017-08-20,"Berlin, Germany",within a day,60%,24%,f,,1.0,1.0,"['email', 'phone']",t,t,,Reuterstraße,Neukölln,52.48118,13.43527,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,2.0,"[""Iron"", ""Private patio or balcony"", ""Wifi"", ""Smeg refrigerator"", ""Other gas stove"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Hot water"", ""Washer"", ""TV"", ""Freezer"", ""Samsung single oven"", ""Children\u2019s dinnerware"", ""Central heating"", ""Cooking basics"", ""Sonhos  sound system"", ""Paid parking garage off premises"", ""Pack \u2019n play/Travel crib - available upon request"", ""Baking sheet"", ""Bathtub"", ""Shower gel"", ""Smoke alarm"", ""Bed linens"", ""Shampoo"", ""Crib - available upon request"", ""Hot water kettle"", ""Drying rack for clothing"", ""Books and reading material"", ""Coffee"", ""Extra pillows and blankets"", ""Host greets you"", ""Hair dryer"", ""Outlet covers"", ""Dishwasher"", ""BBQ grill"", ""Dining table"", ""Housekeeping available Friday - available at extra cost"", ""Room-darkening shades"", ""Children's playroom"", ""Toaster"", ""Dedicated workspace"", ""Blender"", ""Outdoor dining area"", ""Kitchen"", ""Wine glasses"", ""Central air conditioning"", ""Dishes and silverware""]",$180.00,4,10,4.0,10.0,0,9,10,181,3,38,6840.0,5.0,4.67,5.0,5.0,0.53
12399,1252608174699249474,https://www.airbnb.com/rooms/1252608174699249474,2025-06-21,city scrape,Elegant Flat in Heart of City,153502756,https://www.airbnb.com/users/show/153502756,Joanna Magdalena,2017-10-06,"Berlin, Germany",within a day,100%,56%,f,,1.0,3.0,"['email', 'phone']",t,t,,Prenzlauer Berg Nordwest,Pankow,52.54981645557328,13.40702601519406,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""Iron"", ""Wifi"", ""Oven"", ""Washer"", ""Hot water"", ""Dryer"", ""TV"", ""Freezer"", ""Cooking basics"", ""Sound system"", ""Baking sheet"", ""Bathtub"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""High chair"", ""Hangers"", ""Clothing storage"", ""Crib - always at the listing"", ""Microwave"", ""Books and reading material"", ""Stove"", ""Hair dryer"", ""Dishwasher"", ""Heating"", ""Coffee maker"", ""Exercise equipment"", ""Room-darkening shades"", ""Toaster"", ""Changing table"", ""Dedicated workspace"", ""Blender"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$160.00,7,24,6.9,24.0,2,3,3,18,3,42,6720.0,4.67,5.0,5.0,5.0,0.41
12429,1257845506781172927,https://www.airbnb.com/rooms/1257845506781172927,2025-06-20,city scrape,spacious room in city centre,353996576,https://www.airbnb.com/users/show/353996576,Stella,2020-07-06,"Berlin, Germany",within a day,100%,77%,f,,1.0,1.0,"['email', 'phone']",t,t,,Tiergarten Süd,Mitte,52.50266768028958,13.365976633198818,Private room in condo,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Wifi"", ""Host greets you"", ""Bathtub"", ""Dishwasher"", ""Shower gel"", ""Heating"", ""First aid kit"", ""Hot water"", ""Smoke alarm"", ""Bed linens"", ""Dedicated workspace""]",$63.00,1,90,1.0,90.0,5,25,37,38,11,139,8757.0,5.0,5.0,5.0,5.0,1.94
12456,1262160535543365134,https://www.airbnb.com/rooms/1262160535543365134,2025-06-20,city scrape,Cozy room in the heart of xberg,10966,https://www.airbnb.com/users/show/10966,Claudia,2009-03-22,"Berlin, Germany",within a day,100%,61%,t,Kreuzberg,2.0,6.0,"['email', 'phone']",t,t,,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,52.49256,13.39686,Private room in rental unit,Private room,1,0.5,Shared half-bath,1.0,1.0,"[""Iron"", ""Extra pillows and blankets"", ""Hangers"", ""Wifi"", ""Hair dryer"", ""Heating"", ""First aid kit"", ""Clothing storage"", ""Washer"", ""TV"", ""Bed linens"", ""Room-darkening shades"", ""Dedicated workspace"", ""Kitchen""]",$68.00,2,6,2.0,6.0,14,44,74,344,6,76,5168.0,5.0,5.0,5.0,5.0,0.78
12472,1264315543495774050,https://www.airbnb.com/rooms/1264315543495774050,2025-06-21,city scrape,Stunning house w/ garden in calm central location,447043998,https://www.airbnb.com/users/show/447043998,Gaia,2022-02-27,,within a day,100%,33%,f,,1.0,1.0,"['email', 'phone']",f,t,,Tempelhof,Tempelhof - Schöneberg,52.4743122722124,13.38183564213306,Entire home,Entire home/apt,6,2.0,2 baths,3.0,1.0,"[""Free parking on premises"", ""Wifi"", ""Piano"", ""BBQ grill"", ""Self check-in"", ""Fire extinguisher"", ""First aid kit"", ""Smoke alarm"", ""Exercise equipment"", ""Washer"", ""Smart lock"", ""Dedicated workspace"", ""Outdoor dining area"", ""Kitchen""]",$160.00,4,65,4.0,65.0,0,1,1,1,0,0,0.0,,,,,
12498,1266427113169780502,https://www.airbnb.com/rooms/1266427113169780502,2025-06-21,city scrape,"Unique, tranquil canal-side hideaway",595947477,https://www.airbnb.com/users/show/595947477,Rose,2024-08-13,"Berlin, Germany",within a day,80%,54%,f,,2.0,4.0,"['email', 'phone']",t,t,,südliche Luisenstadt,Friedrichshain-Kreuzberg,52.49333416901916,13.438631029546354,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Cleaning products"", ""Wifi"", ""Children\u2019s books and toys"", ""Hot water"", ""Washer"", ""Cooking basics"", ""Baking sheet"", ""Bathtub"", ""Shower gel"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Body soap"", ""Shampoo"", ""Hangers"", ""Paid parking on premises"", ""Clothing storage"", ""Hot water kettle"", ""Drying rack for clothing"", ""Books and reading material"", ""Stove"", ""Conditioner"", ""Extra pillows and blankets"", ""Hair dryer"", ""Dishwasher"", ""Heating"", ""Coffee maker"", ""Dining table"", ""Toaster"", ""Paid parking off premises"", ""Dedicated workspace"", ""Blender"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$113.00,1,365,1.0,365.0,0,4,7,147,0,0,0.0,,,,,
